Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2024-12-23 10:07:58,"Back Bi Day",1h 2m,"Incline Curl (Dumbbell)",2,15.0,12.0,0,0.0,
2024-12-23 10:07:58,"Back Bi Day",1h 2m,"Incline Curl (Dumbbell)",3,15.0,10.0,0,0.0,
2024-12-23 10:07:58,"Back Bi Day",1h 2m,"Straight Arm Pushdown",1,50.0,11.0,0,0.0,
2024-12-23 10:07:58,"Back Bi Day",1h 2m,"Straight Arm Pushdown",2,50.0,10.0,0,0.0,
2024-12-23 10:07:58,"Back Bi Day",1h 2m,"Straight Arm Pushdown",3,50.0,7.0,0,0.0,
2024-12-23 10:07:58,"Back Bi Day",1h 2m,"Lateral Raise (Cable)",1,13.0,7.0,0,0.0,
2024-12-23 10:07:58,"Back Bi Day",1h 2m,"Lateral Raise (Cable)",2,10.0,9.0,0,0.0,
2024-12-23 10:07:58,"Back Bi Day",1h 2m,"Lateral Raise (Cable)",3,10.0,7.0,0,0.0,
2024-12-23 10:07:58,"Back Bi Day",1h 2m,"Lateral Raise (Dumbbell)",1,15.0,10.0,0,0.0,
2024-12-23 10:07:58,"Back Bi Day",1h 2m,"Lateral Raise (Dumbbell)",2,15.0,8.0,0,0.0,
2024-12-23 10:07:58,"Back Bi Day",1h 2m,"Lateral Raise (Dumbbell)",3,15.0,9.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Bench Press (Barbell)",1,135.0,10.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Bench Press (Barbell)",2,155.0,8.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Bench Press (Barbell)",3,185.0,5.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Bench Press (Barbell)",4,225.0,5.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Bench Press (Barbell)",5,205.0,6.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Incline Bench Press (Dumbbell)",1,60.0,12.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Incline Bench Press (Dumbbell)",2,60.0,10.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Incline Bench Press (Dumbbell)",3,60.0,9.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Lateral Raise (Dumbbell)",1,20.0,12.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Lateral Raise (Dumbbell)",2,20.0,8.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Lateral Raise (Dumbbell)",3,20.0,7.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Cable Crossover",1,20.0,12.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Cable Crossover",2,20.0,11.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Cable Crossover",3,20.0,10.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Triceps Extension (Cable)",1,53.0,12.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Triceps Extension (Cable)",2,53.0,9.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Triceps Extension (Cable)",3,50.0,9.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Lateral Raise (Cable)",1,17.0,12.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Lateral Raise (Cable)",2,17.0,9.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Lateral Raise (Cable)",3,13.0,11.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Triceps Extension",1,160.0,8.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Triceps Extension",2,140.0,12.0,0,0.0,
2024-12-24 09:53:06,"Push Day 2.0",1h 4m,"Triceps Extension",3,140.0,9.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Bench Press (Barbell)",1,205.0,9.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Bench Press (Barbell)",2,205.0,7.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Bench Press (Barbell)",3,205.0,6.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Shoulder Press (Machine)",1,45.0,16.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Shoulder Press (Machine)",2,70.0,10.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Shoulder Press (Machine)",3,70.0,8.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Seated Row (Cable)",1,143.0,14.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Seated Row (Cable)",2,165.0,10.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Seated Row (Cable)",3,165.0,9.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Pull Up (Assisted)",1,60.0,12.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Pull Up (Assisted)",2,60.0,10.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Pull Up (Assisted)",3,60.0,9.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Triceps Dip",1,0,8.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Triceps Dip",2,0,5.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Triceps Dip",3,0,5.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Lateral Raise (Cable)",1,17.0,10.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Lateral Raise (Cable)",2,13.0,10.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Lateral Raise (Cable)",3,13.0,9.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Bicep Curl (Cable)",1,35.0,10.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Bicep Curl (Cable)",2,35.0,10.0,0,0.0,
2026-01-03 09:13:13,"Upper One",1h 10m,"Bicep Curl (Cable)",3,35.0,9.0,0,0.0,
2026-01-04 10:23:45,"Lower",35m,"Seated Leg Curl (Machine)",1,165.0,11.0,0,0.0,
2026-01-04 10:23:45,"Lower",35m,"Seated Leg Curl (Machine)",2,177.0,11.0,0,0.0,
2026-01-04 10:23:45,"Lower",35m,"Seated Leg Curl (Machine)",3,177.0,8.0,0,0.0,
2026-01-04 10:23:45,"Lower",35m,"Leg Extension (Machine)",1,260.0,11.0,0,0.0,
2026-01-04 10:23:45,"Lower",35m,"Leg Extension (Machine)",2,260.0,11.0,0,0.0,
2026-01-04 10:23:45,"Lower",35m,"Leg Extension (Machine)",3,260.0,9.0,0,0.0,
2026-01-04 10:23:45,"Lower",35m,"Standing Calf Raise (Smith Machine)",1,185.0,17.0,0,0.0,
2026-01-04 10:23:45,"Lower",35m,"Standing Calf Raise (Smith Machine)",2,185.0,18.0,0,0.0,
2026-01-04 10:23:45,"Lower",35m,"Standing Calf Raise (Smith Machine)",3,185.0,18.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Lat Pulldown (Cable)",1,165.0,11.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Lat Pulldown (Cable)",2,165.0,9.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Lat Pulldown (Cable)",3,148.0,11.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Incline Curl (Dumbbell)",1,20.0,12.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Incline Curl (Dumbbell)",2,20.0,12.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Incline Curl (Dumbbell)",3,20.0,11.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Lateral Raise (Dumbbell)",1,20.0,12.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Lateral Raise (Dumbbell)",2,20.0,10.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Lateral Raise (Dumbbell)",3,20.0,9.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Incline Bench Press (Dumbbell)",1,75.0,12.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Incline Bench Press (Dumbbell)",2,75.0,10.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Incline Bench Press (Dumbbell)",3,75.0,9.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Bicep Curl (Machine)",1,80.0,11.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Bicep Curl (Machine)",2,80.0,8.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Bicep Curl (Machine)",3,70.0,9.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Triceps Extension (Cable)",1,53.0,11.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Triceps Extension (Cable)",2,53.0,10.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Triceps Extension (Cable)",3,50.0,11.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,10.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Triceps Pushdown (Cable - Straight Bar)",2,57.0,10.0,0,0.0,
2026-01-05 07:42:16,"Upper Two",48m,"Triceps Pushdown (Cable - Straight Bar)",3,53.0,10.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Leg Press",1,320.0,12.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Leg Press",2,320.0,10.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Leg Press",3,320.0,9.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Seated Leg Curl (Machine)",1,170.0,12.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Seated Leg Curl (Machine)",2,170.0,11.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Seated Leg Curl (Machine)",3,170.0,9.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Leg Extension (Machine)",1,240.0,12.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Leg Extension (Machine)",2,240.0,11.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Leg Extension (Machine)",3,240.0,10.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Standing Calf Raise (Bodyweight)",1,0,33.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Standing Calf Raise (Bodyweight)",2,0,31.0,0,0.0,
2026-01-06 07:43:05,"Lower",36m,"Standing Calf Raise (Bodyweight)",3,0,25.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Bench Press (Barbell)",1,215.0,8.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Bench Press (Barbell)",2,205.0,6.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Bench Press (Barbell)",3,185.0,6.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Shoulder Press (Machine)",1,70.0,10.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Shoulder Press (Machine)",2,70.0,9.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Shoulder Press (Machine)",3,70.0,8.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Seated Row (Cable)",1,165.0,13.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Seated Row (Cable)",2,165.0,10.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Seated Row (Cable)",3,165.0,9.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Pull Up (Assisted)",1,60.0,13.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Pull Up (Assisted)",2,60.0,10.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Pull Up (Assisted)",3,60.0,9.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Triceps Dip",1,0,8.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Triceps Dip",2,0,5.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Triceps Dip",3,0,5.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Lateral Raise (Cable)",1,17.0,10.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Lateral Raise (Cable)",2,13.0,10.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Lateral Raise (Cable)",3,13.0,9.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Bicep Curl (Cable)",1,35.0,11.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Bicep Curl (Cable)",2,35.0,10.0,0,0.0,
2026-01-08 07:10:30,"Upper One",49m,"Bicep Curl (Cable)",3,35.0,8.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Leg Press",1,340.0,12.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Leg Press",2,340.0,9.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Leg Press",3,340.0,8.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Seated Leg Curl (Machine)",1,170.0,12.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Seated Leg Curl (Machine)",2,170.0,11.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Seated Leg Curl (Machine)",3,170.0,9.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Leg Extension (Machine)",1,250.0,11.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Leg Extension (Machine)",2,250.0,10.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Leg Extension (Machine)",3,250.0,9.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Standing Calf Raise (Bodyweight)",1,0,35.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Standing Calf Raise (Bodyweight)",2,0,32.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Standing Calf Raise (Bodyweight)",3,0,28.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Lying Leg Curl (Machine)",1,140.0,12.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Lying Leg Curl (Machine)",2,140.0,12.0,0,0.0,
2026-01-10 11:29:36,"Lower",36m,"Lying Leg Curl (Machine)",3,140.0,10.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Lat Pulldown (Cable)",1,165.0,11.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Lat Pulldown (Cable)",2,148.0,10.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Lat Pulldown (Cable)",3,148.0,9.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Incline Curl (Dumbbell)",1,25.0,12.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Incline Curl (Dumbbell)",2,25.0,11.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Incline Curl (Dumbbell)",3,25.0,10.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Lateral Raise (Dumbbell)",1,25.0,12.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Lateral Raise (Dumbbell)",2,25.0,10.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Lateral Raise (Dumbbell)",3,25.0,10.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Incline Bench Press (Dumbbell)",1,75.0,12.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Incline Bench Press (Dumbbell)",2,75.0,8.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Incline Bench Press (Dumbbell)",3,75.0,8.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Bicep Curl (Machine)",1,70.0,12.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Bicep Curl (Machine)",2,70.0,8.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Bicep Curl (Machine)",3,60.0,10.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Triceps Extension (Cable)",1,53.0,10.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Triceps Extension (Cable)",2,50.0,10.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Triceps Extension (Cable)",3,47.0,10.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Triceps Pushdown (Cable - Straight Bar)",1,47.0,14.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Triceps Pushdown (Cable - Straight Bar)",2,47.0,12.0,0,0.0,
2026-01-11 09:14:06,"Upper Two",58m,"Triceps Pushdown (Cable - Straight Bar)",3,47.0,11.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Leg Press",1,340.0,12.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Leg Press",2,340.0,9.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Leg Press",3,340.0,8.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Seated Leg Curl (Machine)",1,180.0,12.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Seated Leg Curl (Machine)",2,180.0,10.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Seated Leg Curl (Machine)",3,180.0,9.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Leg Extension (Machine)",1,250.0,11.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Leg Extension (Machine)",2,250.0,10.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Leg Extension (Machine)",3,250.0,9.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Standing Calf Raise (Bodyweight)",1,0,35.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Standing Calf Raise (Bodyweight)",2,0,32.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Standing Calf Raise (Bodyweight)",3,0,28.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Leg Extension (Machine)",1,255.0,11.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Leg Extension (Machine)",2,255.0,10.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Leg Extension (Machine)",3,255.0,10.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Standing Calf Raise (Smith Machine)",1,185.0,20.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Standing Calf Raise (Smith Machine)",2,185.0,16.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Standing Calf Raise (Smith Machine)",3,185.0,16.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Squat (Smith Machine)",1,185.0,10.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Squat (Smith Machine)",2,185.0,8.0,0,0.0,
2026-01-13 07:53:18,"Lower",35m,"Squat (Smith Machine)",3,0.0,0.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Bench Press (Barbell)",1,215.0,8.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Bench Press (Barbell)",2,210.0,6.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Bench Press (Barbell)",3,205.0,4.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Shoulder Press (Machine)",1,80.0,10.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Shoulder Press (Machine)",2,80.0,7.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Shoulder Press (Machine)",3,70.0,7.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Seated Row (Cable)",1,165.0,10.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Seated Row (Cable)",2,143.0,12.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Seated Row (Cable)",3,143.0,10.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Pull Up (Assisted)",1,60.0,13.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Pull Up (Assisted)",2,60.0,10.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Pull Up (Assisted)",3,60.0,8.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Triceps Dip",1,0,8.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Triceps Dip",2,0,6.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Triceps Dip",3,0,5.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Lateral Raise (Cable)",1,17.0,10.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Lateral Raise (Cable)",2,17.0,9.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Lateral Raise (Cable)",3,17.0,7.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Bicep Curl (Cable)",1,35.0,12.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Bicep Curl (Cable)",2,35.0,11.0,0,0.0,
2026-01-15 07:39:34,"Upper One",48m,"Bicep Curl (Cable)",3,35.0,10.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Leg Press",1,0.0,0.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Leg Press",2,0.0,0.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Leg Press",3,0.0,0.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Seated Leg Curl (Machine)",1,185.0,11.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Seated Leg Curl (Machine)",2,185.0,9.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Seated Leg Curl (Machine)",3,180.0,9.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Leg Extension (Machine)",1,250.0,11.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Leg Extension (Machine)",2,250.0,9.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Leg Extension (Machine)",3,245.0,9.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"RFE Squat",1,0.0,0.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"RFE Squat",2,0.0,0.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"RFE Squat",3,0.0,0.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Standing Calf Raise (Bodyweight)",1,0,36.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Standing Calf Raise (Bodyweight)",2,0,33.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Standing Calf Raise (Bodyweight)",3,0,20.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Squat (Barbell)",1,225.0,7.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Squat (Barbell)",2,205.0,8.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Squat (Barbell)",3,0.0,0.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Cable Crunch",1,82.5,13.0,0,0.0,
2026-01-20 07:33:51,"Lower",35m,"Cable Crunch",2,88.0,10.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Lat Pulldown (Cable)",1,165.0,12.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Lat Pulldown (Cable)",2,158.0,8.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Lat Pulldown (Cable)",3,148.0,9.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Incline Curl (Dumbbell)",1,30.0,8.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Incline Curl (Dumbbell)",2,25.0,11.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Incline Curl (Dumbbell)",3,25.0,10.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Lateral Raise (Dumbbell)",1,20.0,10.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Lateral Raise (Dumbbell)",2,20.0,10.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Lateral Raise (Dumbbell)",3,25.0,10.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Incline Bench Press (Dumbbell)",1,75.0,11.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Incline Bench Press (Dumbbell)",2,75.0,9.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Incline Bench Press (Dumbbell)",3,75.0,8.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Triceps Extension (Cable)",1,55.0,11.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Triceps Extension (Cable)",2,55.0,9.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Triceps Extension (Cable)",3,49.5,10.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Bicep Curl (Machine)",1,70.0,10.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Bicep Curl (Machine)",2,65.0,8.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Bicep Curl (Machine)",3,60.0,9.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Triceps Pushdown (Cable - Straight Bar)",1,49.5,14.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Triceps Pushdown (Cable - Straight Bar)",2,55.0,10.0,0,0.0,
2026-01-22 07:31:59,"Upper Two",47m,"Triceps Pushdown (Cable - Straight Bar)",3,55.0,9.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Bench Press (Barbell)",1,205.0,9.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Bench Press (Barbell)",2,205.0,6.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Bench Press (Barbell)",3,185.0,7.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Shoulder Press (Machine)",1,70.0,9.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Shoulder Press (Machine)",2,70.0,8.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Shoulder Press (Machine)",3,70.0,7.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Seated Row (Cable)",1,165.0,10.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Seated Row (Cable)",2,148.0,10.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Seated Row (Cable)",3,148.0,9.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Pull Up (Assisted)",1,40.0,9.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Pull Up (Assisted)",2,60.0,8.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Pull Up (Assisted)",3,60.0,7.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Triceps Dip (Assisted)",1,20.0,8.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Triceps Dip (Assisted)",2,20.0,6.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Triceps Dip (Assisted)",3,40.0,8.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Lateral Raise (Cable)",1,15.0,12.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Lateral Raise (Cable)",2,15.0,10.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Lateral Raise (Cable)",3,15.0,9.0,0,0.0,
2026-01-24 10:39:57,"Upper One",1h 1m,"Bicep Curl (Cable)",1,40.0,12.0,0,0.0,
